Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"MK","Macro Indicators","108","Burundi","6224","Value Standard Local Currency","22015","Gross Fixed Capital Formation","2020","2020","million SLC","699950.707572","X","Figure from international organizations",""
"MK","Macro Indicators","108","Burundi","6110","Value US$","22015","Gross Fixed Capital Formation","2020","2020","million USD","365.500695","X","Figure from international organizations",""
"MK","Macro Indicators","108","Burundi","6225","Value Standard Local Currency, 2015 prices","22015","Gross Fixed Capital Formation","2020","2020","million SLC","525130.60382","X","Figure from international organizations",""
"MK","Macro Indicators","108","Burundi","6184","Value US$, 2015 prices","22015","Gross Fixed Capital Formation","2020","2020","million USD","334.074153","X","Figure from international organizations",""
"MK","Macro Indicators","108","Burundi","6103","Share of GDP US$","22015","Gross Fixed Capital Formation","2020","2020","%","10.590013","X","Figure from international organizations",""
"MK","Macro Indicators","108","Burundi","6187","Share of GDP US$, 2015 prices","22015","Gross Fixed Capital Formation","2020","2020","%","10.051189","X","Figure from international organizations",""
"MK","Macro Indicators","108","Burundi","61570","Share of GDP Standard Local Currency","22015","Gross Fixed Capital Formation","2020","2020","%","10.590013","X","Figure from international organizations",""
"MK","Macro Indicators","108","Burundi","61860","Share of GDP Standard Local Currency, 2015 prices","22015","Gross Fixed Capital Formation","2020","2020","%","10.051189","X","Figure from international organizations",""
"MK","Macro Indicators","108","Burundi","61550","Annual growth Standard Local Currency","22015","Gross Fixed Capital Formation","2020","2020","%","-13.873421","X","Figure from international organizations",""
"MK","Macro Indicators","108","Burundi","61810","Annual growth Standard Local Currency, 2015 prices","22015","Gross Fixed Capital Formation","2020","2020","%","-16.597031","X","Figure from international organizations",""
"MK","Macro Indicators","108","Burundi","6129","Annual growth US$","22015","Gross Fixed Capital Formation","2020","2020","%","-16.995638","X","Figure from international organizations",""
"MK","Macro Indicators","108","Burundi","6182","Annual growth US$, 2015 prices","22015","Gross Fixed Capital Formation","2020","2020","%","-16.597031","X","Figure from international organizations",""
"MK","Macro Indicators","108","Burundi","6224","Value Standard Local Currency","22015","Gross Fixed Capital Formation","2021","2021","million SLC","897138.140788","X","Figure from international organizations",""
"MK","Macro Indicators","108","Burundi","6110","Value US$","22015","Gross Fixed Capital Formation","2021","2021","million USD","454.028564","X","Figure from international organizations",""
"MK","Macro Indicators","108","Burundi","6225","Value Standard Local Currency, 2015 prices","22015","Gross Fixed Capital Formation","2021","2021","million SLC","545602.340105","X","Figure from international organizations",""
"MK","Macro Indicators","108","Burundi","6184","Value US$, 2015 prices","22015","Gross Fixed Capital Formation","2021","2021","million USD","347.097728","X","Figure from international organizations",""
"MK","Macro Indicators","108","Burundi","6103","Share of GDP US$","22015","Gross Fixed Capital Formation","2021","2021","%","12.132017","X","Figure from international organizations",""
"MK","Macro Indicators","108","Burundi","6187","Share of GDP US$, 2015 prices","22015","Gross Fixed Capital Formation","2021","2021","%","10.129026","X","Figure from international organizations",""
"MK","Macro Indicators","108","Burundi","61570","Share of GDP Standard Local Currency","22015","Gross Fixed Capital Formation","2021","2021","%","12.132017","X","Figure from international organizations",""
"MK","Macro Indicators","108","Burundi","61860","Share of GDP Standard Local Currency, 2015 prices","22015","Gross Fixed Capital Formation","2021","2021","%","10.129026","X","Figure from international organizations",""
"MK","Macro Indicators","108","Burundi","61550","Annual growth Standard Local Currency","22015","Gross Fixed Capital Formation","2021","2021","%","28.171617","X","Figure from international organizations",""
"MK","Macro Indicators","108","Burundi","61810","Annual growth Standard Local Currency, 2015 prices","22015","Gross Fixed Capital Formation","2021","2021","%","3.898409","X","Figure from international organizations",""
"MK","Macro Indicators","108","Burundi","6129","Annual growth US$","22015","Gross Fixed Capital Formation","2021","2021","%","24.220985","X","Figure from international organizations",""
"MK","Macro Indicators","108","Burundi","6182","Annual growth US$, 2015 prices","22015","Gross Fixed Capital Formation","2021","2021","%","3.898409","X","Figure from international organizations",""
"MK","Macro Indicators","108","Burundi","6224","Value Standard Local Currency","22015","Gross Fixed Capital Formation","2022","2022","million SLC","1103842.728642","X","Figure from international organizations",""
"MK","Macro Indicators","108","Burundi","6110","Value US$","22015","Gross Fixed Capital Formation","2022","2022","million USD","542.613739","X","Figure from international organizations",""
"MK","Macro Indicators","108","Burundi","6225","Value Standard Local Currency, 2015 prices","22015","Gross Fixed Capital Formation","2022","2022","million SLC","567226.834994","X","Figure from international organizations",""
"MK","Macro Indicators","108","Burundi","6184","Value US$, 2015 prices","22015","Gross Fixed Capital Formation","2022","2022","million USD","360.854658","X","Figure from international organizations",""
"MK","Macro Indicators","108","Burundi","6103","Share of GDP US$","22015","Gross Fixed Capital Formation","2022","2022","%","12.385768","X","Figure from international organizations",""
"MK","Macro Indicators","108","Burundi","6187","Share of GDP US$, 2015 prices","22015","Gross Fixed Capital Formation","2022","2022","%","10.339308","X","Figure from international organizations",""
"MK","Macro Indicators","108","Burundi","61570","Share of GDP Standard Local Currency","22015","Gross Fixed Capital Formation","2022","2022","%","12.385768","X","Figure from international organizations",""
"MK","Macro Indicators","108","Burundi","61860","Share of GDP Standard Local Currency, 2015 prices","22015","Gross Fixed Capital Formation","2022","2022","%","10.339308","X","Figure from international organizations",""
"MK","Macro Indicators","108","Burundi","61550","Annual growth Standard Local Currency","22015","Gross Fixed Capital Formation","2022","2022","%","23.040441","X","Figure from international organizations",""
"MK","Macro Indicators","108","Burundi","61810","Annual growth Standard Local Currency, 2015 prices","22015","Gross Fixed Capital Formation","2022","2022","%","3.963417","X","Figure from international organizations",""
"MK","Macro Indicators","108","Burundi","6129","Annual growth US$","22015","Gross Fixed Capital Formation","2022","2022","%","19.510926","X","Figure from international organizations",""
"MK","Macro Indicators","108","Burundi","6182","Annual growth US$, 2015 prices","22015","Gross Fixed Capital Formation","2022","2022","%","3.963417","X","Figure from international organizations",""
"MK","Macro Indicators","108","Burundi","6224","Value Standard Local Currency","22015","Gross Fixed Capital Formation","2023","2023","million SLC","1224930.920411","X","Figure from international organizations",""
"MK","Macro Indicators","108","Burundi","6110","Value US$","22015","Gross Fixed Capital Formation","2023","2023","million USD","475.876571","X","Figure from international organizations",""
"MK","Macro Indicators","108","Burundi","6225","Value Standard Local Currency, 2015 prices","22015","Gross Fixed Capital Formation","2023","2023","million SLC","613299.141845","X","Figure from international organizations",""
"MK","Macro Indicators","108","Burundi","6184","Value US$, 2015 prices","22015","Gross Fixed Capital Formation","2023","2023","million USD","390.164637","X","Figure from international organizations",""
"MK","Macro Indicators","108","Burundi","6103","Share of GDP US$","22015","Gross Fixed Capital Formation","2023","2023","%","12.016145","X","Figure from international organizations",""
"MK","Macro Indicators","108","Burundi","6187","Share of GDP US$, 2015 prices","22015","Gross Fixed Capital Formation","2023","2023","%","10.885205","X","Figure from international organizations",""
"MK","Macro Indicators","108","Burundi","61570","Share of GDP Standard Local Currency","22015","Gross Fixed Capital Formation","2023","2023","%","12.016145","X","Figure from international organizations",""
"MK","Macro Indicators","108","Burundi","61860","Share of GDP Standard Local Currency, 2015 prices","22015","Gross Fixed Capital Formation","2023","2023","%","10.885205","X","Figure from international organizations",""
"MK","Macro Indicators","108","Burundi","61550","Annual growth Standard Local Currency","22015","Gross Fixed Capital Formation","2023","2023","%","10.969696","X","Figure from international organizations",""
"MK","Macro Indicators","108","Burundi","61810","Annual growth Standard Local Currency, 2015 prices","22015","Gross Fixed Capital Formation","2023","2023","%","8.122378","X","Figure from international organizations",""
"MK","Macro Indicators","108","Burundi","6129","Annual growth US$","22015","Gross Fixed Capital Formation","2023","2023","%","-12.299203","X","Figure from international organizations",""
